ID,Region,Households,Period,MixedIncomeNet_1,TotalCompensationOfEmployees_2,WagesAndSalaries_3,EmployersSocialContributions_4,TotalPropertyIncome_5,TotalPropertyIncome_6,PrimaryIncomeNet_7,PrimaryIncomeNet_8,ImputedSocialContributions_9,TotalSocialBenefits_10,SocialSecurityBenefits_11,SocialAssistanceBenefits_12,PensionBenefits_13,OtherPrivateSocialBenefits_14,UnfundedEmployeeSocialBenefits_15,TotalOtherCurrentTransfers_16,NonLifeInsuranceClaims_17,OtherCurrentTransfersNEC_18,TotalCurrentTaxesOnIncomeAndWealth_19,CurrentTaxesOnIncome_20,CurrentTaxesOnWealth_21,TotalSocialContributions_22,SocialSecurityContributions_23,ContributionsToPensionSchemes_24,OtherPrivateSocialContributions_25,ImputedSocialContributions_26,UnfundedEmplSocialBenefits_27,TotalOtherCurrentTransfers_28,NonLifeInsurancePremiums_29,OtherCurrentTransfersNEC_30,DisposableIncomeNet_31,MixedIncomeNet_32,TotalCompensationOfEmployees_33,WagesAndSalaries_34,EmployersSocialContributions_35,TotalPropertyIncome_36,TotalPropertyIncome_37,PrimaryIncomeNet_38,PrimaryIncomeNet_39,ImputedSocialContributions_40,TotalSocialBenefits_41,SocialSecurityBenefits_42,SocialAssistanceBenefits_43,PensionBenefits_44,OtherPrivateSocialBenefits_45,UnfundedEmployeeSocialBenefits_46,TotalOtherCurrentTransfers_47,NonLifeInsuranceClaims_48,OtherCurrentTransfersNEC_49,TotalCurrentTaxesOnIncomeAndWealth_50,CurrentTaxesOnIncome_51,CurrentTaxesOnWealth_52,TotalSocialContributions_53,SocialSecurityContributions_54,ContributionsToPensionSchemes_55,OtherPrivateSocialContributions_56,ImputedSocialContributions_57,UnfundedEmplSocialBenefits_58,TotalOtherCurrentTransfers_59,NonLifeInsurancePremiums_60,OtherCurrentTransfersNEC_61,DisposableIncomeNet_62,MixedIncomeNet_63,TotalCompensationOfEmployees_64,WagesAndSalaries_65,EmployersSocialContributions_66,TotalPropertyIncome_67,TotalPropertyIncome_68,PrimaryIncomeNet_69,PrimaryIncomeNet_70,ImputedSocialContributions_71,TotalSocialBenefits_72,SocialSecurityBenefits_73,SocialAssistanceBenefits_74,PensionBenefits_75,OtherPrivateSocialBenefits_76,UnfundedEmployeeSocialBenefits_77,TotalOtherCurrentTransfers_78,NonLifeInsuranceClaims_79,OtherCurrentTransfersNEC_80,TotalCurrentTaxesOnIncomeAndWealth_81,CurrentTaxesOnIncome_82,CurrentTaxesOnWealth_83,TotalSocialContributions_84,SocialSecurityContributions_85,ContributionsToPensionSchemes_86,OtherPrivateSocialContributions_87,ImputedSocialContributions_88,UnfundedEmplSocialBenefits_89,TotalOtherCurrentTransfers_90,NonLifeInsurancePremiums_91,OtherCurrentTransfersNEC_92,DisposableIncomeNet_93
1403,Zuid-Holland,"Wages, multi persons with children",1998,1123.0,14038.0,11377.0,2661.0,1864.0,1089.0,15937.0,15937.0,2.0,1707.0,409.0,560.0,34.0,80.0,625.0,479.0,363.0,116.0,1460.0,1243.0,217.0,6060.0,3274.0,1942.0,82.0,761.0,2.0,585.0,363.0,223.0,10017.0,959.0,11990.0,9717.0,2273.0,1592.0,930.0,13612.0,13612.0,2.0,1458.0,349.0,478.0,29.0,68.0,534.0,409.0,310.0,99.0,1247.0,1062.0,185.0,5176.0,2797.0,1659.0,70.0,650.0,2.0,500.0,310.0,190.0,8556.0,3825.0,47797.0,38738.0,9059.0,6348.0,3707.0,54263.0,54263.0,6.0,5812.0,1392.0,1905.0,116.0,271.0,2128.0,1630.0,1234.0,395.0,4972.0,4232.0,739.0,20632.0,11149.0,6613.0,278.0,2592.0,6.0,1993.0,1234.0,759.0,34108.0
1404,Zuid-Holland,"Wages, multi persons with children",1999,1186.0,15052.0,12202.0,2850.0,2079.0,1355.0,16962.0,16962.0,2.0,1825.0,429.0,559.0,46.0,84.0,706.0,547.0,402.0,144.0,2176.0,1973.0,203.0,6598.0,3638.0,2041.0,88.0,831.0,2.0,641.0,402.0,239.0,9919.0,989.0,12546.0,10171.0,2375.0,1733.0,1129.0,14138.0,14138.0,2.0,1521.0,358.0,466.0,38.0,70.0,589.0,456.0,335.0,120.0,1814.0,1644.0,170.0,5499.0,3032.0,1701.0,73.0,692.0,2.0,535.0,335.0,199.0,8267.0,3994.0,50667.0,41075.0,9592.0,6998.0,4560.0,57098.0,57098.0,8.0,6144.0,1445.0,1883.0,155.0,284.0,2378.0,1840.0,1354.0,486.0,7325.0,6640.0,685.0,22210.0,12247.0,6871.0,297.0,2796.0,8.0,2159.0,1354.0,805.0,33388.0
1405,Zuid-Holland,"Wages, multi persons with children",2000,1224.0,16454.0,13319.0,3135.0,2148.0,1585.0,18241.0,18241.0,2.0,1827.0,411.0,574.0,48.0,89.0,705.0,609.0,442.0,168.0,2329.0,2093.0,236.0,7168.0,3958.0,2257.0,97.0,856.0,2.0,695.0,442.0,253.0,10486.0,1004.0,13498.0,10926.0,2572.0,1763.0,1300.0,14964.0,14964.0,2.0,1498.0,337.0,471.0,40.0,73.0,578.0,500.0,362.0,138.0,1910.0,1717.0,193.0,5880.0,3247.0,1852.0,80.0,702.0,2.0,570.0,362.0,207.0,8602.0,4017.0,53990.0,43703.0,10286.0,7050.0,5202.0,59855.0,59855.0,8.0,5994.0,1347.0,1885.0,159.0,291.0,2312.0,2000.0,1450.0,550.0,7641.0,6867.0,774.0,23520.0,12987.0,7407.0,318.0,2808.0,8.0,2279.0,1450.0,830.0,34408.0
1406,Zuid-Holland,"Wages, multi persons with children",2001,1249.0,17594.0,14005.0,3589.0,2313.0,1595.0,19562.0,19562.0,3.0,1871.0,400.0,586.0,54.0,90.0,740.0,602.0,472.0,130.0,2328.0,2112.0,216.0,7531.0,3796.0,2746.0,98.0,891.0,3.0,761.0,472.0,289.0,11414.0,1032.0,14529.0,11565.0,2964.0,1910.0,1317.0,16153.0,16153.0,2.0,1545.0,331.0,484.0,45.0,74.0,611.0,497.0,390.0,107.0,1922.0,1744.0,178.0,6219.0,3135.0,2268.0,81.0,735.0,2.0,628.0,390.0,239.0,9425.0,4135.0,58237.0,46357.0,11879.0,7656.0,5279.0,64749.0,64749.0,9.0,6192.0,1325.0,1941.0,180.0,298.0,2449.0,1992.0,1563.0,429.0,7705.0,6991.0,714.0,24928.0,12566.0,9090.0,324.0,2948.0,9.0,2519.0,1563.0,956.0,37781.0
1407,Zuid-Holland,Mixed income,1995,3298.0,1612.0,1545.0,67.0,676.0,805.0,4780.0,4780.0,10.0,271.0,103.0,103.0,27.0,11.0,27.0,108.0,93.0,16.0,1126.0,1044.0,82.0,713.0,589.0,93.0,6.0,25.0,10.0,146.0,93.0,53.0,3174.0,13003.0,6357.0,6093.0,263.0,2664.0,3176.0,18847.0,18847.0,41.0,1068.0,406.0,405.0,105.0,44.0,108.0,428.0,366.0,61.0,4442.0,4118.0,324.0,2811.0,2322.0,367.0,24.0,98.0,41.0,575.0,366.0,209.0,12515.0,37797.0,18479.0,17713.0,766.0,7744.0,9232.0,54788.0,54788.0,119.0,3104.0,1179.0,1178.0,304.0,129.0,315.0,1243.0,1064.0,178.0,12911.0,11969.0,942.0,8172.0,6751.0,1067.0,70.0,284.0,119.0,1671.0,1064.0,607.0,36380.0
1408,Zuid-Holland,Mixed income,1996,3317.0,1802.0,1646.0,155.0,816.0,729.0,5206.0,5206.0,43.0,288.0,111.0,97.0,29.0,13.0,39.0,115.0,96.0,19.0,1023.0,936.0,87.0,898.0,595.0,267.0,4.0,32.0,43.0,157.0,96.0,62.0,3530.0,12782.0,6941.0,6343.0,598.0,3144.0,2808.0,20059.0,20059.0,166.0,1111.0,427.0,374.0,112.0,49.0,149.0,442.0,369.0,73.0,3942.0,3606.0,336.0,3462.0,2294.0,1029.0,16.0,123.0,166.0,606.0,369.0,237.0,13603.0,36996.0,20091.0,18359.0,1732.0,9100.0,8126.0,58061.0,58061.0,480.0,3217.0,1235.0,1083.0,325.0,142.0,432.0,1278.0,1068.0,210.0,11409.0,10438.0,971.0,10020.0,6640.0,2977.0,46.0,356.0,480.0,1754.0,1068.0,687.0,39373.0
1409,Zuid-Holland,Mixed income,1997,3713.0,1896.0,1741.0,155.0,922.0,807.0,5725.0,5725.0,57.0,276.0,96.0,95.0,28.0,11.0,45.0,130.0,109.0,21.0,1050.0,961.0,89.0,963.0,644.0,281.0,3.0,35.0,57.0,174.0,109.0,65.0,3944.0,13876.0,7086.0,6506.0,580.0,3446.0,3015.0,21393.0,21393.0,213.0,1030.0,358.0,355.0,106.0,42.0,169.0,487.0,407.0,80.0,3922.0,3590.0,332.0,3598.0,2405.0,1050.0,12.0,131.0,213.0,651.0,407.0,244.0,14740.0,39777.0,20313.0,18649.0,1664.0,9880.0,8644.0,61326.0,61326.0,610.0,2953.0,1026.0,1019.0,303.0,121.0,484.0,1396.0,1166.0,230.0,11244.0,10292.0,952.0,10314.0,6895.0,3010.0,34.0,376.0,610.0,1865.0,1166.0,698.0,42253.0
1410,Zuid-Holland,Mixed income,1998,4086.0,1914.0,1712.0,202.0,1079.0,923.0,6155.0,6155.0,68.0,284.0,101.0,92.0,39.0,10.0,42.0,141.0,113.0,28.0,1081.0,988.0,93.0,1004.0,665.0,298.0,3.0,38.0,68.0,178.0,113.0,64.0,4318.0,15528.0,7273.0,6507.0,766.0,4100.0,3507.0,23394.0,23394.0,258.0,1080.0,385.0,350.0,148.0,37.0,160.0,537.0,431.0,106.0,4109.0,3756.0,353.0,3816.0,2528.0,1132.0,12.0,144.0,258.0,675.0,431.0,244.0,16410.0,44478.0,20833.0,18638.0,2195.0,11744.0,10046.0,67010.0,67010.0,739.0,3093.0,1104.0,1004.0,423.0,106.0,458.0,1538.0,1234.0,304.0,11770.0,10758.0,1012.0,10932.0,7242.0,3242.0,35.0,414.0,739.0,1934.0,1234.0,700.0,47005.0
1411,Zuid-Holland,Mixed income,1999,4080.0,2100.0,1879.0,221.0,962.0,950.0,6192.0,6192.0,72.0,318.0,110.0,96.0,49.0,11.0,51.0,163.0,127.0,36.0,670.0,546.0,124.0,1158.0,789.0,322.0,3.0,43.0,72.0,194.0,127.0,67.0,4652.0,15084.0,7765.0,6948.0,817.0,3557.0,3512.0,22894.0,22894.0,268.0,1174.0,407.0,356.0,182.0,39.0,190.0,603.0,470.0,133.0,2476.0,2018.0,457.0,4280.0,2919.0,1192.0,12.0,157.0,268.0,717.0,470.0,247.0,17198.0,43465.0,22376.0,20022.0,2354.0,10251.0,10121.0,65970.0,65970.0,772.0,3384.0,1173.0,1026.0,524.0,113.0,547.0,1737.0,1354.0,382.0,7134.0,5816.0,1318.0,12332.0,8411.0,3434.0,35.0,453.0,772.0,2066.0,1354.0,712.0,49558.0
1412,Zuid-Holland,Mixed income,2000,3721.0,2211.0,1963.0,248.0,1010.0,926.0,6016.0,6016.0,61.0,309.0,108.0,89.0,43.0,11.0,58.0,176.0,134.0,41.0,670.0,562.0,108.0,1216.0,836.0,336.0,3.0,41.0,61.0,206.0,134.0,72.0,4410.0,13922.0,8274.0,7347.0,928.0,3778.0,3464.0,22511.0,22511.0,227.0,1158.0,403.0,334.0,162.0,42.0,216.0,658.0,503.0,155.0,2505.0,2103.0,402.0,4549.0,3127.0,1258.0,12.0,152.0,227.0,772.0,503.0,268.0,16501.0,40103.0,23835.0,21162.0,2673.0,10883.0,9977.0,64845.0,64845.0,653.0,3335.0,1161.0,963.0,467.0,121.0,624.0,1895.0,1450.0,445.0,7217.0,6058.0,1159.0,13104.0,9007.0,3625.0,33.0,439.0,653.0,2223.0,1450.0,773.0,47531.0
1413,Zuid-Holland,Mixed income,2001,3992.0,2390.0,2232.0,158.0,1320.0,951.0,6751.0,6751.0,65.0,338.0,123.0,95.0,54.0,13.0,53.0,178.0,147.0,31.0,603.0,514.0,89.0,943.0,801.0,90.0,5.0,47.0,65.0,224.0,147.0,77.0,5497.0,14530.0,8698.0,8124.0,574.0,4806.0,3461.0,24573.0,24573.0,235.0,1230.0,447.0,346.0,197.0,47.0,192.0,648.0,536.0,112.0,2194.0,1870.0,324.0,3433.0,2917.0,329.0,17.0,170.0,235.0,816.0,536.0,279.0,20009.0,42332.0,25341.0,23669.0,1672.0,14001.0,10084.0,71591.0,71591.0,686.0,3583.0,1303.0,1009.0,575.0,136.0,560.0,1889.0,1563.0,327.0,6392.0,5447.0,944.0,10002.0,8499.0,958.0,49.0,497.0,686.0,2376.0,1563.0,813.0,58293.0
1414,Zuid-Holland,"Pension, total",1995,495.0,325.0,286.0,39.0,2935.0,204.0,3550.0,3550.0,0.0,6574.0,3276.0,131.0,2744.0,112.0,311.0,432.0,379.0,53.0,1028.0,791.0,237.0,2611.0,896.0,1693.0,7.0,15.0,0.0,468.0,379.0,89.0,6450.0,921.0,605.0,532.0,72.0,5464.0,379.0,6609.0,6609.0,0.0,12239.0,6098.0,244.0,5109.0,208.0,579.0,805.0,706.0,99.0,1913.0,1472.0,441.0,4861.0,1669.0,3152.0,13.0,28.0,0.0,872.0,706.0,166.0,12007.0,1388.0,911.0,802.0,109.0,8238.0,572.0,9965.0,9965.0,1.0,18453.0,9195.0,368.0,7702.0,314.0,873.0,1214.0,1064.0,149.0,2884.0,2220.0,665.0,7329.0,2516.0,4752.0,19.0,42.0,1.0,1315.0,1064.0,250.0,18103.0
1415,Zuid-Holland,"Pension, total",1996,451.0,374.0,322.0,52.0,2983.0,201.0,3607.0,3607.0,0.0,6690.0,3396.0,122.0,2894.0,98.0,181.0,441.0,387.0,54.0,1193.0,909.0,284.0,2701.0,937.0,1740.0,6.0,18.0,0.0,497.0,387.0,110.0,6347.0,818.0,679.0,585.0,95.0,5415.0,366.0,6547.0,6547.0,0.0,12144.0,6164.0,221.0,5254.0,177.0,328.0,800.0,702.0,97.0,2165.0,1650.0,515.0,4902.0,1701.0,3159.0,10.0,33.0,0.0,903.0,702.0,200.0,11520.0,1243.0,1032.0,888.0,144.0,8228.0,556.0,9948.0,9948.0,-1.0,18455.0,9367.0,336.0,7984.0,269.0,499.0,1215.0,1068.0,148.0,3290.0,2507.0,783.0,7450.0,2584.0,4800.0,15.0,50.0,-1.0,1372.0,1068.0,304.0,17507.0
1416,Zuid-Holland,"Pension, total",1997,526.0,398.0,347.0,51.0,2962.0,204.0,3683.0,3683.0,1.0,6934.0,3510.0,111.0,3058.0,61.0,194.0,488.0,428.0,60.0,1113.0,823.0,290.0,2892.0,1072.0,1796.0,6.0,19.0,1.0,542.0,428.0,114.0,6559.0,946.0,716.0,624.0,92.0,5327.0,366.0,6623.0,6623.0,2.0,12469.0,6312.0,200.0,5499.0,110.0,349.0,878.0,769.0,109.0,2001.0,1480.0,521.0,5201.0,1928.0,3229.0,11.0,34.0,2.0,974.0,769.0,205.0,11794.0,1434.0,1086.0,947.0,139.0,8076.0,555.0,10041.0,10041.0,2.0,18905.0,9570.0,303.0,8337.0,167.0,528.0,1331.0,1166.0,165.0,3033.0,2244.0,790.0,7886.0,2922.0,4896.0,16.0,51.0,2.0,1477.0,1166.0,311.0,17882.0
1417,Zuid-Holland,"Pension, total",1998,558.0,409.0,331.0,78.0,3202.0,214.0,3956.0,3956.0,1.0,7135.0,3657.0,129.0,3201.0,2.0,146.0,518.0,444.0,73.0,1144.0,856.0,288.0,2927.0,1015.0,1887.0,6.0,19.0,1.0,565.0,444.0,120.0,6973.0,1013.0,743.0,601.0,142.0,5816.0,388.0,7184.0,7184.0,2.0,12958.0,6641.0,234.0,5814.0,4.0,266.0,940.0,807.0,133.0,2078.0,1555.0,522.0,5316.0,1843.0,3428.0,11.0,34.0,2.0,1026.0,807.0,218.0,12664.0,1550.0,1136.0,919.0,217.0,8895.0,594.0,10987.0,10987.0,3.0,19818.0,10157.0,358.0,8891.0,5.0,406.0,1438.0,1234.0,203.0,3177.0,2379.0,799.0,8129.0,2819.0,5242.0,16.0,52.0,3.0,1568.0,1234.0,334.0,19368.0
1418,Zuid-Holland,"Pension, total",1999,555.0,431.0,354.0,77.0,2958.0,259.0,3684.0,3684.0,1.0,7702.0,3879.0,119.0,3527.0,2.0,175.0,578.0,485.0,93.0,934.0,667.0,268.0,3124.0,1182.0,1918.0,5.0,19.0,1.0,602.0,485.0,117.0,7304.0,1024.0,795.0,653.0,142.0,5459.0,478.0,6800.0,6800.0,2.0,14216.0,7160.0,219.0,6510.0,4.0,322.0,1067.0,896.0,172.0,1725.0,1231.0,494.0,5766.0,2182.0,3539.0,10.0,35.0,2.0,1111.0,896.0,215.0,13482.0,1549.0,1202.0,987.0,215.0,8252.0,723.0,10280.0,10280.0,3.0,21489.0,10823.0,332.0,9841.0,6.0,487.0,1614.0,1354.0,259.0,2607.0,1860.0,747.0,8716.0,3298.0,5350.0,15.0,53.0,3.0,1679.0,1354.0,325.0,20379.0
1419,Zuid-Holland,"Pension, total",2000,549.0,471.0,377.0,94.0,3034.0,311.0,3743.0,3743.0,0.0,8260.0,4079.0,122.0,3877.0,2.0,180.0,644.0,528.0,116.0,953.0,651.0,302.0,3031.0,1298.0,1705.0,6.0,22.0,0.0,660.0,528.0,132.0,8002.0,993.0,852.0,683.0,170.0,5491.0,563.0,6774.0,6774.0,0.0,14950.0,7383.0,221.0,7017.0,4.0,326.0,1165.0,955.0,210.0,1725.0,1178.0,546.0,5486.0,2349.0,3087.0,11.0,39.0,0.0,1195.0,955.0,240.0,14484.0,1507.0,1293.0,1036.0,257.0,8332.0,855.0,10278.0,10278.0,0.0,22684.0,11202.0,335.0,10646.0,6.0,494.0,1768.0,1450.0,318.0,2617.0,1787.0,829.0,8324.0,3564.0,4683.0,17.0,60.0,0.0,1814.0,1450.0,364.0,21976.0
1420,Zuid-Holland,"Pension, total",2001,632.0,513.0,430.0,82.0,2721.0,319.0,3546.0,3546.0,1.0,8702.0,4372.0,127.0,4008.0,3.0,193.0,805.0,574.0,231.0,1189.0,984.0,206.0,2755.0,1228.0,1493.0,7.0,27.0,1.0,734.0,574.0,160.0,8375.0,1135.0,921.0,773.0,148.0,4891.0,573.0,6375.0,6375.0,2.0,15642.0,7859.0,228.0,7204.0,5.0,347.0,1447.0,1031.0,416.0,2138.0,1768.0,370.0,4952.0,2207.0,2683.0,13.0,48.0,2.0,1319.0,1031.0,288.0,15055.0,1721.0,1397.0,1172.0,225.0,7413.0,868.0,9662.0,9662.0,3.0,23708.0,11911.0,345.0,10919.0,7.0,526.0,2193.0,1563.0,630.0,3241.0,2680.0,561.0,7505.0,3346.0,4067.0,20.0,73.0,3.0,2000.0,1563.0,437.0,22818.0
1421,Zuid-Holland,"Pension, single person",1995,166.0,27.0,26.0,2.0,1158.0,41.0,1311.0,1311.0,0.0,2677.0,1602.0,43.0,929.0,33.0,70.0,230.0,205.0,25.0,370.0,272.0,98.0,907.0,341.0,565.0,1.0,0.0,0.0,242.0,205.0,37.0,2699.0,862.0,140.0,133.0,8.0,6003.0,213.0,6793.0,6793.0,0.0,13874.0,8303.0,225.0,4814.0,169.0,363.0,1192.0,1064.0,128.0,1918.0,1411.0,507.0,4700.0,1765.0,2927.0,6.0,2.0,0.0,1255.0,1064.0,190.0,13987.0,862.0,140.0,133.0,8.0,6003.0,213.0,6793.0,6793.0,0.0,13874.0,8303.0,225.0,4814.0,169.0,363.0,1192.0,1064.0,128.0,1918.0,1411.0,507.0,4700.0,1765.0,2927.0,6.0,2.0,0.0,1255.0,1064.0,190.0,13987.0
1422,Zuid-Holland,"Pension, single person",1996,164.0,34.0,31.0,3.0,1069.0,53.0,1214.0,1214.0,0.0,2691.0,1639.0,48.0,923.0,27.0,54.0,231.0,206.0,25.0,426.0,309.0,118.0,898.0,353.0,543.0,1.0,1.0,0.0,249.0,206.0,43.0,2562.0,851.0,178.0,161.0,17.0,5542.0,274.0,6296.0,6296.0,0.0,13949.0,8499.0,247.0,4784.0,141.0,278.0,1199.0,1068.0,132.0,2211.0,1600.0,611.0,4658.0,1830.0,2817.0,7.0,3.0,0.0,1292.0,1068.0,225.0,13283.0,851.0,178.0,161.0,17.0,5542.0,274.0,6296.0,6296.0,0.0,13949.0,8499.0,247.0,4784.0,141.0,278.0,1199.0,1068.0,132.0,2211.0,1600.0,611.0,4658.0,1830.0,2817.0,7.0,3.0,0.0,1292.0,1068.0,225.0,13283.0
1423,Zuid-Holland,"Pension, single person",1997,170.0,48.0,44.0,4.0,1015.0,52.0,1180.0,1180.0,0.0,2806.0,1694.0,43.0,991.0,17.0,61.0,256.0,227.0,29.0,389.0,270.0,118.0,984.0,410.0,571.0,2.0,1.0,0.0,278.0,227.0,50.0,2592.0,870.0,248.0,227.0,21.0,5206.0,268.0,6056.0,6056.0,1.0,14399.0,8694.0,219.0,5086.0,87.0,312.0,1313.0,1166.0,147.0,1994.0,1387.0,607.0,5050.0,2105.0,2931.0,10.0,4.0,1.0,1425.0,1166.0,258.0,13300.0,870.0,248.0,227.0,21.0,5206.0,268.0,6056.0,6056.0,1.0,14399.0,8694.0,219.0,5086.0,87.0,312.0,1313.0,1166.0,147.0,1994.0,1387.0,607.0,5050.0,2105.0,2931.0,10.0,4.0,1.0,1425.0,1166.0,258.0,13300.0
1424,Zuid-Holland,"Pension, single person",1998,168.0,46.0,36.0,10.0,1085.0,50.0,1249.0,1249.0,0.0,2771.0,1683.0,56.0,990.0,0.0,43.0,258.0,227.0,32.0,401.0,290.0,111.0,954.0,379.0,572.0,2.0,1.0,0.0,272.0,227.0,45.0,2651.0,916.0,249.0,194.0,55.0,5908.0,271.0,6802.0,6802.0,0.0,15088.0,9162.0,305.0,5388.0,1.0,232.0,1406.0,1234.0,172.0,2184.0,1577.0,607.0,5197.0,2066.0,3116.0,12.0,4.0,0.0,1481.0,1234.0,246.0,14434.0,916.0,249.0,194.0,55.0,5908.0,271.0,6802.0,6802.0,0.0,15088.0,9162.0,305.0,5388.0,1.0,232.0,1406.0,1234.0,172.0,2184.0,1577.0,607.0,5197.0,2066.0,3116.0,12.0,4.0,0.0,1481.0,1234.0,246.0,14434.0
1425,Zuid-Holland,"Pension, single person",1999,172.0,60.0,50.0,10.0,972.0,62.0,1142.0,1142.0,0.0,3073.0,1830.0,58.0,1135.0,0.0,50.0,295.0,255.0,40.0,269.0,191.0,78.0,1078.0,468.0,606.0,2.0,1.0,0.0,298.0,255.0,43.0,2866.0,914.0,320.0,265.0,55.0,5157.0,330.0,6061.0,6061.0,0.0,16305.0,9709.0,307.0,6023.0,1.0,264.0,1568.0,1354.0,213.0,1427.0,1013.0,414.0,5718.0,2485.0,3218.0,11.0,4.0,0.0,1583.0,1354.0,229.0,15206.0,914.0,320.0,265.0,55.0,5157.0,330.0,6061.0,6061.0,0.0,16305.0,9709.0,307.0,6023.0,1.0,264.0,1568.0,1354.0,213.0,1427.0,1013.0,414.0,5718.0,2485.0,3218.0,11.0,4.0,0.0,1583.0,1354.0,229.0,15206.0
1426,Zuid-Holland,"Pension, single person",2000,194.0,55.0,43.0,12.0,981.0,80.0,1150.0,1150.0,0.0,3241.0,1902.0,58.0,1232.0,0.0,49.0,327.0,276.0,51.0,266.0,175.0,91.0,1039.0,507.0,529.0,2.0,1.0,0.0,327.0,276.0,52.0,3085.0,1020.0,288.0,226.0,62.0,5156.0,421.0,6043.0,6043.0,0.0,17035.0,9994.0,305.0,6477.0,1.0,258.0,1719.0,1450.0,269.0,1400.0,922.0,478.0,5462.0,2664.0,2782.0,11.0,4.0,0.0,1721.0,1450.0,271.0,16215.0,1020.0,288.0,226.0,62.0,5156.0,421.0,6043.0,6043.0,0.0,17035.0,9994.0,305.0,6477.0,1.0,258.0,1719.0,1450.0,269.0,1400.0,922.0,478.0,5462.0,2664.0,2782.0,11.0,4.0,0.0,1721.0,1450.0,271.0,16215.0
1427,Zuid-Holland,"Pension, single person",2001,213.0,75.0,67.0,8.0,952.0,88.0,1152.0,1152.0,0.0,3498.0,2054.0,57.0,1333.0,0.0,54.0,449.0,302.0,148.0,400.0,343.0,56.0,982.0,488.0,489.0,3.0,3.0,0.0,366.0,302.0,65.0,3351.0,1102.0,387.0,345.0,42.0,4932.0,453.0,5968.0,5968.0,1.0,18127.0,10643.0,293.0,6905.0,2.0,282.0,2329.0,1563.0,766.0,2071.0,1779.0,292.0,5089.0,2529.0,2533.0,13.0,14.0,1.0,1899.0,1563.0,336.0,17366.0,1102.0,387.0,345.0,42.0,4932.0,453.0,5968.0,5968.0,1.0,18127.0,10643.0,293.0,6905.0,2.0,282.0,2329.0,1563.0,766.0,2071.0,1779.0,292.0,5089.0,2529.0,2533.0,13.0,14.0,1.0,1899.0,1563.0,336.0,17366.0
1428,Zuid-Holland,"Pension, multi persons",1995,328.0,298.0,260.0,37.0,1777.0,163.0,2240.0,2240.0,0.0,3897.0,1674.0,88.0,1815.0,79.0,241.0,202.0,174.0,29.0,658.0,519.0,139.0,1704.0,556.0,1128.0,6.0,14.0,0.0,226.0,174.0,52.0,3751.0,953.0,865.0,756.0,109.0,5161.0,473.0,6507.0,6507.0,0.0,11322.0,4863.0,255.0,5274.0,231.0,700.0,588.0,505.0,83.0,1911.0,1507.0,404.0,4951.0,1615.0,3278.0,16.0,42.0,0.0,658.0,505.0,152.0,10897.0,2009.0,1823.0,1594.0,229.0,10878.0,997.0,13713.0,13713.0,1.0,23862.0,10248.0,538.0,11115.0,486.0,1475.0,1239.0,1064.0,175.0,4027.0,3176.0,851.0,10435.0,3404.0,6909.0,35.0,88.0,1.0,1386.0,1064.0,321.0,22967.0
1429,Zuid-Holland,"Pension, multi persons",1996,287.0,340.0,291.0,49.0,1914.0,149.0,2392.0,2392.0,0.0,4000.0,1757.0,74.0,1972.0,70.0,127.0,209.0,181.0,28.0,766.0,600.0,166.0,1802.0,584.0,1197.0,4.0,17.0,0.0,248.0,181.0,67.0,3785.0,801.0,950.0,813.0,137.0,5347.0,415.0,6682.0,6682.0,-1.0,11172.0,4906.0,207.0,5507.0,197.0,355.0,585.0,506.0,79.0,2141.0,1677.0,464.0,5034.0,1631.0,3343.0,12.0,49.0,-1.0,693.0,506.0,187.0,10571.0,1690.0,2004.0,1715.0,289.0,11283.0,876.0,14102.0,14102.0,-2.0,23578.0,10354.0,437.0,11622.0,415.0,749.0,1234.0,1068.0,166.0,4517.0,3539.0,979.0,10625.0,3443.0,7055.0,25.0,102.0,-2.0,1462.0,1068.0,395.0,22309.0
1430,Zuid-Holland,"Pension, multi persons",1997,357.0,350.0,303.0,47.0,1948.0,151.0,2503.0,2503.0,1.0,4128.0,1816.0,68.0,2067.0,44.0,133.0,232.0,200.0,32.0,724.0,553.0,171.0,1908.0,662.0,1225.0,4.0,18.0,1.0,264.0,200.0,64.0,3967.0,987.0,969.0,839.0,130.0,5392.0,419.0,6929.0,6929.0,2.0,11428.0,5026.0,189.0,5722.0,123.0,368.0,643.0,555.0,88.0,2004.0,1530.0,474.0,5283.0,1832.0,3390.0,11.0,50.0,2.0,731.0,555.0,176.0,10982.0,2074.0,2035.0,1762.0,273.0,11331.0,880.0,14560.0,14560.0,4.0,24015.0,10562.0,398.0,12023.0,258.0,774.0,1351.0,1166.0,185.0,4212.0,3215.0,996.0,11101.0,3849.0,7124.0,23.0,105.0,4.0,1536.0,1166.0,370.0,23077.0
